event_id,transaction_id,customer_id,transaction_date,description,amount,transaction_type,status,settlement_count,gross_amount,fee,refund_amount_settlement,net_settlement,settlement_date,settlement_status,reference,bank_transaction_count,credit,invoice_amount,refund_amount_invoice,payment_status,amount_explained,bank_amount_matches,reconciliation_status
E0463,TXN0463,C117,2026-08-10,Customer payment for Order 0463,1500,SALE,RECORDED,1,1500.0,0.0,150.0,1350.0,2026-08-11,SETTLED,RZP-TXN0463,1.0,1350.0,1500,150.0,PAID,True,True,MATCHED
E0464,TXN0464,C124,2026-08-13,Customer payment for Order 0464,10000,SALE,RECORDED,1,10000.0,0.0,0.0,9500.0,2026-08-14,SETTLED,RZP-TXN0464,1.0,9500.0,10000,0.0,PAID,False,True,UNMATCHED
E0465,TXN0465,C102,2026-08-10,Customer payment for Order 0465,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-11,SETTLED,RZP-TXN0465,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0466,TXN0466,C141,2026-08-09,Customer payment for Order 0466,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-10,SETTLED,RZP-TXN0466,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0467,TXN0467,C117,2026-08-18,Customer payment for Order 0467,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-19,SETTLED,RZP-TXN0467,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0468,TXN0468,C147,2026-08-19,Customer payment for Order 0468,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-20,SETTLED,RZP-TXN0468,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0469,TXN0469,C133,2026-08-08,Customer payment for Order 0469,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-09,SETTLED,RZP-TXN0469,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0470,TXN0470,C121,2026-08-16,Customer payment for Order 0470,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-19,SETTLED,RZP-TXN0470,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0471,TXN0471,C100,2026-08-18,Customer payment for Order 0471,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-19,SETTLED,RZP-TXN0471,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0472,TXN0472,C130,2026-08-21,Customer payment for Order 0472,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-22,SETTLED,RZP-TXN047X,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0473,TXN0473,C120,2026-08-10,Customer payment for Order 0473,1000,SALE,RECORDED,2,1000.0,0.0,0.0,1000.0,2026-08-11,SETTLED,RZP-TXN0473-1,2.0,1000.0,1000,0.0,PAID,True,True,HUMAN_REVIEW
E0474,TXN0474,C136,2026-08-08,Customer payment for Order 0474,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-09,SETTLED,RZP-TXN047X,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0475,TXN0475,C111,2026-08-14,Customer payment for Order 0475,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2000.0,2026-08-15,SETTLED,RZP-TXN0475,1.0,2000.0,2500,0.0,PAID,False,True,UNMATCHED
E0476,TXN0476,C131,2026-08-06,Customer payment for Order 0476,7500,SALE,RECORDED,2,7500.0,0.0,0.0,7500.0,2026-08-07,SETTLED,RZP-TXN0476-1,2.0,7500.0,7500,0.0,PAID,True,True,HUMAN_REVIEW
E0477,TXN0477,C136,2026-08-20,Customer payment for Order 0477,1500,SALE,RECORDED,1,1500.0,0.0,0.0,500.0,2026-08-21,SETTLED,RZP-TXN0477,1.0,500.0,1500,0.0,PAID,False,True,UNMATCHED
E0478,TXN0478,C129,2026-08-21,Customer payment for Order 0478,50000,SALE,RECORDED,1,50000.0,1000.0,0.0,49000.0,2026-08-22,SETTLED,RZP-TXN0478,1.0,49000.0,50000,0.0,PAID,True,True,MATCHED
E0479,TXN0479,C132,2026-08-15,Customer payment for Order 0479,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-16,SETTLED,RZP-TXN0479,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0480,TXN0480,C121,2026-08-06,Customer payment for Order 0480,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-09,SETTLED,RZP-TXN0480,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0481,TXN0481,C111,2026-08-01,Customer payment for Order 0481,10000,SALE,RECORDED,1,10000.0,0.0,0.0,6000.0,2026-08-02,SETTLED,RZP-TXN0481,1.0,6000.0,10000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0482,TXN0482,C143,2026-08-07,Customer payment for Order 0482,2500,SALE,RECORDED,1,2500.0,0.0,250.0,2250.0,2026-08-08,SETTLED,RZP-TXN0482,1.0,2250.0,2500,250.0,PAID,True,True,MATCHED
E0483,TXN0483,C125,2026-08-14,Customer payment for Order 0483,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-15,SETTLED,RZP-TXN0483,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0484,TXN0484,C142,2026-08-04,Customer payment for Order 0484,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-05,SETTLED,RZP-TXN0484,0.0,0.0,2500,0.0,PAID,True,False,UNMATCHED
E0485,TXN0485,C130,2026-08-11,Customer payment for Order 0485,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-12,SETTLED,RZP-TXN0485,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0486,TXN0486,C115,2026-08-15,Customer payment for Order 0486,7500,SALE,RECORDED,1,7500.0,0.0,0.0,6500.0,2026-08-16,SETTLED,RZP-TXN0486,1.0,6500.0,7500,0.0,PAID,False,True,UNMATCHED
E0487,TXN0487,C146,2026-08-19,Customer payment for Order 0487,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-20,SETTLED,RZP-TXN0487,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0488,TXN0488,C144,2026-08-08,Customer payment for Order 0488,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-11,SETTLED,RZP-TXN0488,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0489,TXN0489,C119,2026-08-06,Customer payment for Order 0489,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-09,SETTLED,RZP-TXN0489,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0490,TXN0490,C149,2026-08-10,Customer payment for Order 0490,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-13,SETTLED,RZP-TXN0490,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0491,TXN0491,C123,2026-08-20,Customer payment for Order 0491,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-21,SETTLED,RZP-TXN0491,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0492,TXN0492,C130,2026-08-05,Customer payment for Order 0492,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-06,SETTLED,RZP-TXN049X,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0493,TXN0493,C123,2026-08-14,Customer payment for Order 0493,50000,SALE,RECORDED,1,50000.0,0.0,0.0,48000.0,2026-08-15,SETTLED,RZP-TXN0493,1.0,48000.0,50000,0.0,PAID,False,True,UNMATCHED
E0494,TXN0494,C113,2026-08-08,Customer payment for Order 0494,75000,SALE,RECORDED,2,75000.0,0.0,0.0,75000.0,2026-08-09,SETTLED,RZP-TXN0494-1,2.0,75000.0,75000,0.0,PAID,True,True,HUMAN_REVIEW
E0495,TXN0495,C128,2026-08-17,Customer payment for Order 0495,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-18,SETTLED,RZP-TXN0495,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0496,TXN0496,C107,2026-08-02,Customer payment for Order 0496,50000,SALE,RECORDED,2,50000.0,0.0,0.0,50000.0,2026-08-03,SETTLED,RZP-TXN0496-1,2.0,50000.0,50000,0.0,PAID,True,True,HUMAN_REVIEW
E0497,TXN0497,C134,2026-08-05,Customer payment for Order 0497,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-06,SETTLED,RZP-TXN0497,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0498,TXN0498,C128,2026-08-04,Customer payment for Order 0498,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-05,SETTLED,RZP-TXN049X,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0499,TXN0499,C105,2026-08-17,Customer payment for Order 0499,25000,SALE,RECORDED,1,25000.0,0.0,0.0,15000.0,2026-08-18,SETTLED,RZP-TXN0499,1.0,15000.0,25000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0500,TXN0500,C108,2026-08-17,Customer payment for Order 0500,15000,SALE,RECORDED,1,15000.0,300.0,0.0,14700.0,2026-08-18,SETTLED,RZP-TXN0500,1.0,14700.0,15000,0.0,PAID,True,True,MATCHED
